id,data,municipio,estado,bioma,avg_numero_dias_sem_chuva,avg_precipitacao,avg_risco_fogo,avg_frp
32778,2024-03-03,BONITO,MATO GROSSO DO SUL,Cerrado,4.0,0.0,57.71,28.48
32779,2024-03-03,JARDIM,MATO GROSSO DO SUL,Cerrado,3.0,455.0,80.0,1109.0
32780,2024-03-03,SONORA,MATO GROSSO DO SUL,Cerrado,2.0,1654.0,0.0,125.0
32781,2024-03-03,JAPORÃ,MATO GROSSO DO SUL,Mata Atlântica,0.0,511.0,1.0,37.0
32782,2024-03-03,NIOAQUE,MATO GROSSO DO SUL,Cerrado,3.38,754.0,45.0,13.5
32783,2024-03-03,CORUMBÁ,MATO GROSSO DO SUL,Pantanal,1.41,365.26,0.7,94.26
32784,2024-03-03,DOURADOS,MATO GROSSO DO SUL,Cerrado,2.0,1619.0,1.0,0.0
32785,2024-03-03,IVINHEMA,MATO GROSSO DO SUL,Mata Atlântica,2.0,53.5,100.0,59.0
32786,2024-03-03,CORGUINHO,MATO GROSSO DO SUL,Cerrado,3.5,366.0,28.5,213.0
32787,2024-03-03,SELVÍRIA,MATO GROSSO DO SUL,Mata Atlântica,5.0,116.0,100.0,120.0
32788,2024-03-03,ANASTÁCIO,MATO GROSSO DO SUL,Cerrado,5.0,0.0,100.0,9.0
32789,2024-03-03,AQUIDAUANA,MATO GROSSO DO SUL,Pantanal,3.87,14.38,13.37,704.38
32790,2024-03-03,COSTA RICA,MATO GROSSO DO SUL,Cerrado,3.0,1853.0,0.0,215.0
32791,2024-03-03,FIGUEIRÃO,MATO GROSSO DO SUL,Cerrado,4.0,382.0,32.0,787.0
32792,2024-03-03,PARANAÍBA,MATO GROSSO DO SUL,Mata Atlântica,0.0,8.0,64.0,108.0
32793,2024-03-03,PARANAÍBA,MATO GROSSO DO SUL,Cerrado,1.0,462.33,67.33,80.67
32794,2024-03-03,TAQUARUSSU,MATO GROSSO DO SUL,Mata Atlântica,2.0,0.0,97.0,235.0
32795,2024-03-03,BANDEIRANTES,MATO GROSSO DO SUL,Cerrado,4.0,503.0,38.0,748.0
32796,2024-03-03,BRASILÂNDIA,MATO GROSSO DO SUL,Cerrado,1.75,0.0,99.0,106.0
32797,2024-03-03,CASSILÂNDIA,MATO GROSSO DO SUL,Cerrado,3.0,342.0,29.0,103.0
32798,2024-03-03,SIDROLÂNDIA,MATO GROSSO DO SUL,Cerrado,2.0,1077.0,9.0,5.0
32799,2024-03-03,ANTÔNIO JOÃO,MATO GROSSO DO SUL,Cerrado,2.0,24.0,91.0,35.0
32800,2024-03-03,NOVA ANDRADINA,MATO GROSSO DO SUL,Cerrado,4.0,22.0,76.0,34.0
32801,2024-03-03,PORTO MURTINHO,MATO GROSSO DO SUL,Cerrado,5.0,0.0,23.0,14.0
32802,2024-03-03,RIBAS DO RIO PARDO,MATO GROSSO DO SUL,Cerrado,4.67,9.0,100.0,120.67
32803,2024-03-03,PARAÍSO DAS ÁGUAS,MATO GROSSO DO SUL,Cerrado,2.0,470.6,1.4,32.2
32804,2024-03-03,SANTA RITA DO PARDO,MATO GROSSO DO SUL,Cerrado,1.0,109.0,100.0,47.5
32805,2024-03-03,APARECIDA DO TABOADO,MATO GROSSO DO SUL,Mata Atlântica,4.0,0.0,100.0,13.25
32806,2024-03-03,GUIA LOPES DA LAGUNA,MATO GROSSO DO SUL,Cerrado,3.12,644.46,34.58,717.5
32807,2024-03-03,NOVA ALVORADA DO SUL,MATO GROSSO DO SUL,Cerrado,3.5,0.0,100.0,120.0
32808,2024-03-03,NOVO HORIZONTE DO SUL,MATO GROSSO DO SUL,Mata Atlântica,1.0,46.0,45.5,152.5
32809,2024-03-03,RIO VERDE DE MATO GROSSO,MATO GROSSO DO SUL,Cerrado,2.0,672.0,2.0,115.0
32810,2024-03-03,JUARA,MATO GROSSO,Amazônia,0.0,2467.0,0.0,0.0
32811,2024-03-03,JUÍNA,MATO GROSSO,Cerrado,0.0,1613.0,0.0,8.0
32812,2024-03-03,NOBRES,MATO GROSSO,Cerrado,2.0,2792.0,0.0,117.0
32813,2024-03-03,SAPEZAL,MATO GROSSO,Cerrado,0.0,1798.44,0.0,24.78
32814,2024-03-03,CANARANA,MATO GROSSO,Cerrado,0.0,5457.0,0.0,99.0
32815,2024-03-03,CANARANA,MATO GROSSO,Amazônia,0.0,2380.0,0.0,55.0
32816,2024-03-03,COMODORO,MATO GROSSO,Amazônia,2.0,324.5,0.5,8.5
32817,2024-03-03,CÁCERES,MATO GROSSO,Pantanal,3.36,5509.77,0.13,232.81
32818,2024-03-03,CÁCERES,MATO GROSSO,Cerrado,2.0,745.67,8.33,8.67
32819,2024-03-03,ITIQUIRA,MATO GROSSO,Cerrado,2.0,1351.5,0.0,87.5
32820,2024-03-03,NOVA MUTUM,MATO GROSSO,Cerrado,0.0,3386.0,0.0,129.0
32821,2024-03-03,ALTO GARÇAS,MATO GROSSO,Cerrado,1.0,326.0,3.0,57.0
32822,2024-03-03,NOVA LACERDA,MATO GROSSO,Amazônia,0.0,646.5,2.0,10.0
32823,2024-03-03,ALTO ARAGUAIA,MATO GROSSO,Cerrado,0.0,15.0,23.0,61.0
32824,2024-03-03,BARRA DO GARÇAS,MATO GROSSO,Cerrado,2.0,427.0,1.0,27.0
32825,2024-03-03,CAMPOS DE JÚLIO,MATO GROSSO,Cerrado,1.0,2758.0,0.0,9.0
32826,2024-03-03,PONTES E LACERDA,MATO GROSSO,Amazônia,0.0,1081.0,9.5,11.0
32827,2024-03-03,CAMPO NOVO DO PARECIS,MATO GROSSO,Cerrado,2.0,1249.0,0.0,0.0
32828,2024-03-03,NOSSA SENHORA DO LIVRAMENTO,MATO GROSSO,Cerrado,0.0,577.5,0.0,73.0
32829,2024-03-03,CAÇU,GOIÁS,Mata Atlântica,6.0,72.0,49.5,110.0
32830,2024-03-03,CAÇU,GOIÁS,Cerrado,6.0,130.0,46.0,63.5
32831,2024-03-03,APORÉ,GOIÁS,Cerrado,2.0,203.0,27.0,102.0
32832,2024-03-03,EDÉIA,GOIÁS,Cerrado,0.0,22.0,10.4,87.8
32833,2024-03-03,JATAÍ,GOIÁS,Cerrado,0.0,20.0,21.0,892.0
32834,2024-03-03,JUSSARA,GOIÁS,Cerrado,3.0,204.0,2.0,61.0
32835,2024-03-03,ACREÚNA,GOIÁS,Cerrado,0.0,19.0,5.0,93.0
32836,2024-03-03,GOIANIRA,GOIÁS,Cerrado,4.0,1602.0,0.0,117.0
32837,2024-03-03,GOIATUBA,GOIÁS,Cerrado,4.0,143.0,32.0,1005.0
32838,2024-03-03,ITARUMÃ,GOIÁS,Cerrado,7.0,358.0,34.0,95.0
32839,2024-03-03,ITUMBIARA,GOIÁS,Cerrado,3.0,87.0,35.0,107.0
32840,2024-03-03,LUZIÂNIA,GOIÁS,Cerrado,4.0,1163.33,0.33,127.33
32841,2024-03-03,SILVÂNIA,GOIÁS,Cerrado,4.0,242.0,1.0,147.0
32842,2024-03-03,BARRO ALTO,GOIÁS,Cerrado,4.0,2481.0,0.0,71.0
32843,2024-03-03,CAIAPÔNIA,GOIÁS,Cerrado,6.0,1255.0,0.0,99.0
32844,2024-03-03,MONTIVIDIU,GOIÁS,Cerrado,5.0,1885.0,0.0,95.0
32845,2024-03-03,CALDAS NOVAS,GOIÁS,Cerrado,4.0,352.0,9.0,118.0
32846,2024-03-03,GOUVELÂNDIA,GOIÁS,Mata Atlântica,5.75,0.0,23.5,87.0
32847,2024-03-03,PARANAIGUARA,GOIÁS,Cerrado,2.0,10.0,36.0,87.0
32848,2024-03-03,TURVELÂNDIA,GOIÁS,Cerrado,1.0,109.0,3.0,91.0
32849,2024-03-03,QUIRINÓPOLIS,GOIÁS,Cerrado,4.33,0.0,25.33,86.0
32850,2024-03-03,CACHOEIRA ALTA,GOIÁS,Cerrado,0.0,34.5,34.0,105.5
32851,2024-03-03,MIMOSO DE GOIÁS,GOIÁS,Cerrado,5.0,3848.0,0.0,87.0
32852,2024-03-03,BOM JESUS DE GOIÁS,GOIÁS,Cerrado,2.5,41.5,38.0,531.0
32853,2024-03-03,ÁGUA FRIA DE GOIÁS,GOIÁS,Cerrado,3.0,2912.0,0.0,131.0
32854,2024-03-04,MACHADINHO D'OESTE,RONDÔNIA,Amazônia,0.0,539.5,0.0,21.0
32855,2024-03-04,ALTA FLORESTA D'OESTE,RONDÔNIA,Amazônia,0.0,632.5,1.0,38.0
32856,2024-03-04,TARAUACÁ,ACRE,Amazônia,1.0,556.0,0.0,57.0
32857,2024-03-04,ACRELÂNDIA,ACRE,Amazônia,0.0,614.0,0.0,61.0
32858,2024-03-04,RODRIGUES ALVES,ACRE,Amazônia,1.0,2024.5,0.0,80.0
32859,2024-03-04,TAPAUÁ,AMAZONAS,Amazônia,0.0,0.0,0.0,8.0
32860,2024-03-04,CANUTAMA,AMAZONAS,Amazônia,0.0,36.0,0.0,49.0
32861,2024-03-04,GUAJARÁ,AMAZONAS,Amazônia,0.0,475.5,0.0,139.0
32862,2024-03-04,CAREIRO DA VÁRZEA,AMAZONAS,Amazônia,5.0,1076.0,0.0,85.0
32863,2024-03-04,SÃO GABRIEL DA CACHOEIRA,AMAZONAS,Amazônia,0.67,195.33,1.67,50.0
32864,2024-03-04,BONFIM,RORAIMA,Amazônia,20.57,10.42,98.83,86.83
32865,2024-03-04,CANTÁ,RORAIMA,Amazônia,11.21,0.37,95.34,52.39
32866,2024-03-04,AMAJARI,RORAIMA,Amazônia,6.0,0.0,98.0,740.0
32867,2024-03-04,CAROEBE,RORAIMA,Amazônia,4.09,26.83,56.3,49.65
32868,2024-03-04,IRACEMA,RORAIMA,Amazônia,11.18,97.0,85.5,172.68
32869,2024-03-04,MUCAJAÍ,RORAIMA,Amazônia,18.43,108.5,89.21,230.43
32870,2024-03-04,BOA VISTA,RORAIMA,Amazônia,27.0,10.0,100.0,757.0
32871,2024-03-04,NORMANDIA,RORAIMA,Amazônia,21.18,11.05,98.89,14.74
32872,2024-03-04,SÃO LUIZ,RORAIMA,Amazônia,2.4,73.6,63.4,28.0
32873,2024-03-04,UIRAMUTÃ,RORAIMA,Amazônia,20.4,43.4,93.13,219.3
32874,2024-03-04,CARACARAÍ,RORAIMA,Amazônia,7.14,31.3,86.67,159.42
32875,2024-03-04,ALTO ALEGRE,RORAIMA,Amazônia,13.63,9.0,94.88,513.5
32876,2024-03-04,RORAINÓPOLIS,RORAIMA,Amazônia,4.06,91.72,50.47,485.88
32877,2024-03-04,SÃO JOÃO DA BALIZA,RORAIMA,Amazônia,2.67,253.67,36.67,18.0
32878,2024-03-04,CASEARA,TOCANTINS,Cerrado,0.0,1773.5,0.0,111.0
32879,2024-03-04,DIVINÓPOLIS DO TOCANTINS,TOCANTINS,Cerrado,0.0,1187.0,0.0,78.0
32880,2024-03-04,BOM JARDIM,MARANHÃO,Amazônia,0.0,9370.0,0.0,4.0
32881,2024-03-04,CÂNDIDO MENDES,MARANHÃO,Amazônia,0.0,1592.0,0.0,79.0
32882,2024-03-04,VILA FLOR,RIO GRANDE DO NORTE,Mata Atlântica,2.0,466.0,2.0,32.0
32883,2024-03-04,MONTE ALEGRE,RIO GRANDE DO NORTE,Caatinga,3.0,176.0,37.0,32.0
32884,2024-03-04,BAÍA FORMOSA,RIO GRANDE DO NORTE,Mata Atlântica,2.0,21.5,4.0,569.5
32885,2024-03-04,ESPÍRITO SANTO,RIO GRANDE DO NORTE,Mata Atlântica,2.5,294.0,17.5,0.0
32886,2024-03-04,MATARACA,PARAÍBA,Mata Atlântica,3.0,0.0,2.0,0.0
32887,2024-03-04,RIO TINTO,PARAÍBA,Mata Atlântica,0.0,0.0,17.0,1423.5
32888,2024-03-04,SANTA RITA,PARAÍBA,Mata Atlântica,0.0,0.0,55.75,299.75
32889,2024-03-04,SANTA LUZIA,PARAÍBA,Caatinga,0.0,1872.0,0.0,73.0
32890,2024-03-04,IATI,PERNAMBUCO,Caatinga,1.0,0.0,0.0,180.0
32891,2024-03-04,XEXÉU,PERNAMBUCO,Mata Atlântica,0.0,0.0,53.0,24.0
32892,2024-03-04,AMARAJI,PERNAMBUCO,Mata Atlântica,4.0,0.0,92.0,39.0
32893,2024-03-04,BREJÃO,PERNAMBUCO,Mata Atlântica,1.0,0.0,0.0,13.0
32894,2024-03-04,CONDADO,PERNAMBUCO,Mata Atlântica,3.0,0.0,91.0,0.0
32895,2024-03-04,ITAMBÉ,PERNAMBUCO,Mata Atlântica,4.0,0.0,88.0,58.5
32896,2024-03-04,PANELAS,PERNAMBUCO,Mata Atlântica,0.0,0.0,39.0,26.0
32897,2024-03-04,PAUDALHO,PERNAMBUCO,Mata Atlântica,3.0,0.0,100.0,0.0
32898,2024-03-04,CARNAÍBA,PERNAMBUCO,Caatinga,0.0,486.0,0.0,26.0
32899,2024-03-04,CORRENTES,PERNAMBUCO,Mata Atlântica,2.0,0.0,0.0,77.0
32900,2024-03-04,CORRENTES,PERNAMBUCO,Caatinga,2.0,0.0,0.0,21.0
32901,2024-03-04,PRIMAVERA,PERNAMBUCO,Mata Atlântica,5.0,0.0,94.0,26.0
32902,2024-03-04,TRACUNHAÉM,PERNAMBUCO,Mata Atlântica,3.0,0.0,78.0,0.0
32903,2024-03-04,BOM CONSELHO,PERNAMBUCO,Caatinga,1.6,0.0,0.0,40.0
32904,2024-03-04,JOÃO ALFREDO,PERNAMBUCO,Caatinga,4.0,0.0,27.0,31.0
32905,2024-03-04,GLÓRIA DO GOITÁ,PERNAMBUCO,Mata Atlântica,3.0,0.0,100.0,0.0
32906,2024-03-04,BARRA DE GUABIRABA,PERNAMBUCO,Mata Atlântica,4.0,0.0,100.0,49.0
32907,2024-03-04,SÃO JOAQUIM DO MONTE,PERNAMBUCO,Mata Atlântica,4.0,0.0,100.0,69.0
32908,2024-03-04,PENEDO,ALAGOAS,Caatinga,0.0,0.0,96.5,0.0
32909,2024-03-04,PENEDO,ALAGOAS,Mata Atlântica,0.17,0.0,79.83,3.83
32910,2024-03-04,TRAIPU,ALAGOAS,Caatinga,0.25,15.0,0.5,44.25
32911,2024-03-04,BATALHA,ALAGOAS,Caatinga,1.0,10.0,2.0,76.0
32912,2024-03-04,MACEIÓ,ALAGOAS,Mata Atlântica,9.67,0.0,91.0,378.67
32913,2024-03-04,VIÇOSA,ALAGOAS,Mata Atlântica,2.0,0.0,72.0,66.0
32914,2024-03-04,CORURIPE,ALAGOAS,Mata Atlântica,0.0,0.0,100.0,0.0
32915,2024-03-04,CORURIPE,ALAGOAS,Caatinga,0.0,0.0,100.0,0.0
32916,2024-03-04,JUNQUEIRO,ALAGOAS,Mata Atlântica,2.0,0.0,69.0,52.5
32917,2024-03-04,NOVO LINO,ALAGOAS,Mata Atlântica,0.0,0.0,97.0,0.0
32918,2024-03-04,JARAMATAIA,ALAGOAS,Caatinga,1.0,0.0,3.0,13.33
32919,2024-03-04,IGREJA NOVA,ALAGOAS,Mata Atlântica,1.0,0.0,60.0,81.0
32920,2024-03-04,PIAÇABUÇU,ALAGOAS,Mata Atlântica,0.0,0.0,100.0,15.0
32921,2024-03-04,CAMPO ALEGRE,ALAGOAS,Mata Atlântica,2.33,0.0,100.0,444.83
32922,2024-03-04,JOAQUIM GOMES,ALAGOAS,Mata Atlântica,0.0,0.0,77.5,52.5
32923,2024-03-04,JEQUIÁ DA PRAIA,ALAGOAS,Mata Atlântica,0.0,0.0,97.0,887.0
32924,2024-03-04,GIRAU DO PONCIANO,ALAGOAS,Caatinga,0.92,0.0,5.46,19.46
32925,2024-03-04,LIMOEIRO DE ANADIA,ALAGOAS,Mata Atlântica,2.0,0.0,100.0,23.0
32926,2024-03-04,SANTANA DO MUNDAÚ,ALAGOAS,Mata Atlântica,0.0,0.0,15.0,68.0
32927,2024-03-04,COLÔNIA LEOPOLDINA,ALAGOAS,Mata Atlântica,0.0,0.0,39.0,37.0
32928,2024-03-04,MATRIZ DE CAMARAGIBE,ALAGOAS,Mata Atlântica,0.0,0.0,82.11,57.22
32929,2024-03-04,POÇO DAS TRINCHEIRAS,ALAGOAS,Caatinga,0.0,20.0,1.0,65.0
32930,2024-03-04,SÃO LUÍS DO QUITUNDE,ALAGOAS,Mata Atlântica,2.44,0.0,86.0,56.78
32931,2024-03-04,SÃO MIGUEL DOS CAMPOS,ALAGOAS,Mata Atlântica,2.0,0.0,100.0,1305.0
32932,2024-03-04,CAPELA,SERGIPE,Mata Atlântica,7.0,894.0,0.0,53.0
32933,2024-03-04,CANHOBA,SERGIPE,Mata Atlântica,3.0,71.5,0.0,83.5
32934,2024-03-04,PACATUBA,SERGIPE,Mata Atlântica,0.0,0.0,100.0,118.0
32935,2024-03-04,AQUIDABÃ,SERGIPE,Mata Atlântica,2.0,56.0,0.0,50.0
32936,2024-03-04,PORTO DA FOLHA,SERGIPE,Caatinga,0.0,10.0,2.0,11.0
32937,2024-03-04,MONTE ALEGRE DE SERGIPE,SERGIPE,Caatinga,1.0,20.0,0.0,44.0
32938,2024-03-04,NOSSA SENHORA DAS DORES,SERGIPE,Mata Atlântica,7.0,366.5,2.0,47.0
32939,2024-03-04,CONDE,BAHIA,Mata Atlântica,8.0,159.0,52.0,95.33
32940,2024-03-04,PRADO,BAHIA,Mata Atlântica,0.0,0.0,9.75,28.25
32941,2024-03-04,MUCURI,BAHIA,Mata Atlântica,2.0,0.0,3.0,415.0
32942,2024-03-04,ADUSTINA,BAHIA,Caatinga,6.0,230.0,5.0,96.0
32943,2024-03-04,ALCOBAÇA,BAHIA,Mata Atlântica,0.0,0.0,4.0,30.0
32944,2024-03-04,JEREMOABO,BAHIA,Caatinga,0.0,120.0,0.0,66.0
32945,2024-03-04,NOVO TRIUNFO,BAHIA,Caatinga,0.0,50.0,0.0,39.5
32946,2024-03-04,SANTA BRÍGIDA,BAHIA,Caatinga,0.0,11.0,0.0,30.5
32947,2024-03-04,PEDRO ALEXANDRE,BAHIA,Caatinga,1.0,252.5,0.0,11.0
32948,2024-03-04,EUCLIDES DA CUNHA,BAHIA,Caatinga,5.0,441.86,0.0,129.86
32949,2024-03-04,RIACHÃO DAS NEVES,BAHIA,Cerrado,3.0,593.0,1.0,65.0
32950,2024-03-04,WENCESLAU GUIMARÃES,BAHIA,Mata Atlântica,6.0,2038.0,0.0,14.67
32951,2024-03-04,PRATA,MINAS GERAIS,Cerrado,9.0,21.0,88.0,140.0
32952,2024-03-04,GUAPÉ,MINAS GERAIS,Cerrado,2.0,135.0,11.0,8.0
32953,2024-03-04,ABAETÉ,MINAS GERAIS,Cerrado,0.0,164.0,3.0,96.0
32954,2024-03-04,BARROSO,MINAS GERAIS,Mata Atlântica,3.0,0.0,0.0,11.0
32955,2024-03-04,EXTREMA,MINAS GERAIS,Mata Atlântica,2.0,0.0,6.0,94.0
32956,2024-03-04,ITURAMA,MINAS GERAIS,Mata Atlântica,7.0,0.0,100.0,66.0
32957,2024-03-04,VAZANTE,MINAS GERAIS,Cerrado,0.5,641.5,0.0,54.0
32958,2024-03-04,ANDRADAS,MINAS GERAIS,Mata Atlântica,2.0,56.0,10.0,58.0
32959,2024-03-04,CLÁUDIO,MINAS GERAIS,Cerrado,2.0,0.0,18.0,36.0
32960,2024-03-04,ESPINOSA,MINAS GERAIS,Cerrado,5.0,122.0,0.0,11.0
32961,2024-03-04,SERICITA,MINAS GERAIS,Mata Atlântica,3.0,30.0,6.0,89.0
32962,2024-03-04,ALPERCATA,MINAS GERAIS,Mata Atlântica,1.0,233.0,9.0,26.0
32963,2024-03-04,CARRANCAS,MINAS GERAIS,Mata Atlântica,3.0,0.0,9.33,37.33
32964,2024-03-04,FRONTEIRA,MINAS GERAIS,Cerrado,3.0,0.0,88.0,52.0
32965,2024-03-04,ITUIUTABA,MINAS GERAIS,Cerrado,2.67,3.33,64.67,132.67
32966,2024-03-04,VIRGÍNIA,MINAS GERAIS,Mata Atlântica,3.0,0.0,34.0,11.0
32967,2024-03-04,CANÁPOLIS,MINAS GERAIS,Cerrado,4.0,160.0,15.0,75.0
32968,2024-03-04,MATOZINHOS,MINAS GERAIS,Cerrado,0.0,156.0,0.0,7.0
32969,2024-03-04,OURO PRETO,MINAS GERAIS,Mata Atlântica,3.0,0.0,0.0,131.0
32970,2024-03-04,PEDRA AZUL,MINAS GERAIS,Mata Atlântica,0.0,20.0,0.5,49.5
32971,2024-03-04,RESPLENDOR,MINAS GERAIS,Mata Atlântica,2.0,0.0,7.0,27.0
32972,2024-03-04,TUPACIGUARA,MINAS GERAIS,Cerrado,0.0,41.0,41.0,169.0
32973,2024-03-04,JUIZ DE FORA,MINAS GERAIS,Mata Atlântica,3.0,0.0,0.0,24.0
32974,2024-03-04,CAMPINA VERDE,MINAS GERAIS,Mata Atlântica,9.0,77.0,100.0,124.0
32975,2024-03-04,SANTOS DUMONT,MINAS GERAIS,Mata Atlântica,3.0,0.0,3.5,95.5
32976,2024-03-04,ITAÚ DE MINAS,MINAS GERAIS,Mata Atlântica,1.0,117.0,0.0,12.0
32977,2024-03-04,CACHOEIRA DOURADA,MINAS GERAIS,Mata Atlântica,0.0,20.0,35.5,88.0
32978,2024-03-04,SANTANA DOS MONTES,MINAS GERAIS,Mata Atlântica,2.0,0.0,1.0,51.0
32979,2024-03-04,SÃO ROQUE DE MINAS,MINAS GERAIS,Cerrado,0.0,176.0,4.0,112.0
32980,2024-03-04,MONTE ALEGRE DE MINAS,MINAS GERAIS,Mata Atlântica,3.0,343.0,40.0,47.0
32981,2024-03-04,DESTERRO DE ENTRE RIOS,MINAS GERAIS,Mata Atlântica,2.0,0.0,8.0,45.0
32982,2024-03-04,CONCEIÇÃO DAS ALAGOAS,MINAS GERAIS,Cerrado,6.0,561.0,5.0,137.0
32983,2024-03-04,PANCAS,ESPÍRITO SANTO,Mata Atlântica,2.0,0.0,0.0,40.0
32984,2024-03-04,ARACRUZ,ESPÍRITO SANTO,Mata Atlântica,2.0,40.0,0.0,12.0
32985,2024-03-04,COLATINA,ESPÍRITO SANTO,Mata Atlântica,1.0,10.0,2.0,17.0
32986,2024-03-04,GOVERNADOR LINDENBERG,ESPÍRITO SANTO,Mata Atlântica,1.0,30.0,1.0,44.0
32987,2024-03-04,RESENDE,RIO DE JANEIRO,Mata Atlântica,3.0,0.0,0.0,34.0
32988,2024-03-04,ARARUAMA,RIO DE JANEIRO,Mata Atlântica,4.0,0.0,54.0,18.0
32989,2024-03-04,ITABORAÍ,RIO DE JANEIRO,Mata Atlântica,5.0,0.0,92.67,39.0
32990,2024-03-04,PARACAMBI,RIO DE JANEIRO,Mata Atlântica,3.0,0.0,24.0,69.0
32991,2024-03-04,QUISSAMÃ,RIO DE JANEIRO,Mata Atlântica,1.5,0.0,25.0,59.5
32992,2024-03-04,SAQUAREMA,RIO DE JANEIRO,Mata Atlântica,4.67,0.0,30.5,23.17
32993,2024-03-04,NOVA IGUAÇU,RIO DE JANEIRO,Mata Atlântica,3.0,0.0,51.0,18.0
32994,2024-03-04,NOVA FRIBURGO,RIO DE JANEIRO,Mata Atlântica,3.0,0.0,0.0,31.0
32995,2024-03-04,SÃO GONÇALO,RIO DE JANEIRO,Mata Atlântica,0.0,0.0,82.0,8.0
32996,2024-03-04,RIO DAS OSTRAS,RIO DE JANEIRO,Mata Atlântica,0.0,0.0,21.0,24.0
32997,2024-03-04,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlântica,1.0,0.0,0.0,49.0
32998,2024-03-04,DUQUE DE CAXIAS,RIO DE JANEIRO,Mata Atlântica,0.0,0.0,2.75,76.13
32999,2024-03-04,PATY DO ALFERES,RIO DE JANEIRO,Mata Atlântica,3.0,0.0,7.0,27.0
33000,2024-03-04,CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,Mata Atlântica,2.0,0.0,25.0,30.0
33001,2024-03-04,ITU,SÃO PAULO,Mata Atlântica,3.0,0.0,0.0,43.0
33002,2024-03-04,CUNHA,SÃO PAULO,Mata Atlântica,3.0,0.0,5.0,48.0
33003,2024-03-04,IPUÃ,SÃO PAULO,Cerrado,0.0,1060.0,2.0,101.0
33004,2024-03-04,JALES,SÃO PAULO,Mata Atlântica,7.0,0.0,0.0,23.5
33005,2024-03-04,MAUÁ,SÃO PAULO,Mata Atlântica,3.0,0.0,0.0,8.0
33006,2024-03-04,ARUJÁ,SÃO PAULO,Mata Atlântica,3.0,0.0,0.0,41.0
33007,2024-03-04,BOFETE,SÃO PAULO,Cerrado,2.0,0.0,13.0,78.33
33008,2024-03-04,COLINA,SÃO PAULO,Cerrado,4.0,0.0,86.5,61.0
33009,2024-03-04,GUARÁ,SÃO PAULO,Cerrado,0.0,288.0,10.0,99.0
33010,2024-03-04,GÁLIA,SÃO PAULO,Mata Atlântica,2.0,0.0,83.0,37.0
33011,2024-03-04,IBATÉ,SÃO PAULO,Cerrado,3.0,29.0,29.0,109.0
33012,2024-03-04,LORENA,SÃO PAULO,Mata Atlântica,3.0,0.0,21.0,71.0
33013,2024-03-04,OSASCO,SÃO PAULO,Mata Atlântica,3.0,0.0,0.0,30.0
33014,2024-03-04,POLONI,SÃO PAULO,Mata Atlântica,5.0,0.0,38.0,12.0
33015,2024-03-04,CAJAMAR,SÃO PAULO,Mata Atlântica,2.0,0.0,3.0,10.0
33016,2024-03-04,GUAÍRA,SÃO PAULO,Cerrado,1.0,568.67,17.0,141.0
33017,2024-03-04,IBIÚNA,SÃO PAULO,Mata Atlântica,4.0,0.0,4.0,37.0
33018,2024-03-04,ITAPEVA,SÃO PAULO,Cerrado,3.0,10.0,1.5,32.0
33019,2024-03-04,BARRETOS,SÃO PAULO,Cerrado,2.0,1.67,49.58,79.83
33020,2024-03-04,BATATAIS,SÃO PAULO,Cerrado,1.0,946.0,2.0,73.0
33021,2024-03-04,CAIEIRAS,SÃO PAULO,Mata Atlântica,3.0,0.0,3.0,12.0
33022,2024-03-04,GUAIMBÊ,SÃO PAULO,Mata Atlântica,8.0,0.0,100.0,101.5
33023,2024-03-04,IPORANGA,SÃO PAULO,Mata Atlântica,4.0,10.0,1.0,89.0
33024,2024-03-04,MACATUBA,SÃO PAULO,Cerrado,3.0,0.0,30.0,19.0
33025,2024-03-04,MARÍLIA,SÃO PAULO,Mata Atlântica,5.0,0.0,100.0,36.0
33026,2024-03-04,SOROCABA,SÃO PAULO,Mata Atlântica,3.0,0.0,0.0,57.0
33027,2024-03-04,BORBOREMA,SÃO PAULO,Mata Atlântica,6.0,0.0,99.0,117.0
33028,2024-03-04,BRODOWSKI,SÃO PAULO,Cerrado,3.0,1162.5,1.0,94.0
33029,2024-03-04,CABREÚVA,SÃO PAULO,Mata Atlântica,3.0,0.0,0.0,49.0
33030,2024-03-04,GUARULHOS,SÃO PAULO,Mata Atlântica,3.0,0.0,1.0,8.0
33031,2024-03-04,ITUVERAVA,SÃO PAULO,Cerrado,0.0,459.72,4.28,86.22
33032,2024-03-04,ITÁPOLIS,SÃO PAULO,Cerrado,6.0,0.0,100.0,115.0
33033,2024-03-04,JABORANDI,SÃO PAULO,Cerrado,2.5,0.0,77.5,92.0
33034,2024-03-04,RIO CLARO,SÃO PAULO,Mata Atlântica,2.0,691.33,0.0,51.33
33035,2024-03-04,UBIRAJARA,SÃO PAULO,Mata Atlântica,2.0,0.0,3.0,57.0
33036,2024-03-04,GUATAPARÁ,SÃO PAULO,Cerrado,5.0,205.25,33.75,42.75
33037,2024-03-04,MONTE ALTO,SÃO PAULO,Cerrado,5.0,0.0,91.0,755.0
33038,2024-03-04,SEVERÍNIA,SÃO PAULO,Mata Atlântica,6.0,0.0,97.0,147.0
33039,2024-03-04,SÃO PAULO,SÃO PAULO,Mata Atlântica,3.0,0.0,1.33,81.83
33040,2024-03-04,VOTORANTIM,SÃO PAULO,Mata Atlântica,3.0,0.0,0.0,17.0
